company,category_main,category_sub,question,answer
기아,기아멤버스,일반,"기아멤버스 카드를 분실했는데, 재발급 받기 전에 오토큐에서 포인트를 사용할 수 있습니까?","기아멤버스 홈페이지 또는 기아 App에서 기아멤버스 모바일카드 바코드 제시를 통해 포인트 사용이 가능합니다.

 

[기아멤버스 모바일카드 조회 방법]

1) 기아멤버스 홈페이지 : 로그인 → 우상단 바코드 아이콘 클릭 → 기아멤버스 모바일카드 바코드 및 카드번호 표출

2) 기아 App : 로그인 → 우상단 마이페이지 아이콘 클릭 → '기아멤버스' 버튼 클릭 → 기아멤버스 모바일카드 바코드 및 카드번호 표출

 

차량명의자와 휴대폰명의자가 동일한 경우 오토큐 담당자를 통해 휴대폰번호를 활용한 고객 본인인증을 통해서도 포인트 사용 가능합니다.

 

[유의 사항]

  * 포인트 사용 대상은 본인 명의의 기아 차량에 한하며, 보험/외주 수리 금액은 제외

 

기아멤버스 홈페이지 : https://members.kia.com/kr/view/kindex.do"
기아,PBV,일반,PBV의 생산은 어떻게 이루어지나요?,"다양한 PBV 기본 모델과 컨버전 모델을 제공하기 위해 유연한 생산체계가 준비되고 있습니다. AutoLand 화성에 구축 중인 PBV 전용공장 (화성 EVO Plant) 은 컨베이어 생산라인과 셀 유연 생산라인을 결합하여 다품종 생산에 최적화된 체계를 구축하고 있습니다.

이와 함께 공장 인근에 구축 예정인 PBV 컨버전 센터는 여러 파트너들과 유기적 협업을 통해 PBV 컨버전 모델을 효율적으로 개발하고 품질을 확보하고자 하며, 또한 글로벌 컨버전 파트너들과의 협력 관계 또한 지속적으로 강화할 예정입니다."
기아,PBV,일반,PBV는 어떤 고객에 적합한가요?,"PBV는 다양한 모델, 라인업 및 베리에이션을 기반으로 각 고객에 특화된 맞춤형 차량을 제공할 수 있습니다. 통상적으로 패신저 모델의 경우 택시 및 차량 호출 업종에 종사하는 고객에게, 카고 모델은 딜리버리 및 시설관리, 전기 · 가스 공급업 등 유틸리티 고객에게 적합합니다.

비즈니스뿐 아니라 평소 일상에서 가족과 함께 차량을 활용한 다양한 활동을 영위하고 싶은 분들께도, 기존의 불편함을 최소화하고 탑승과 이동의 편의를 추구하는 교통약자에게도 추천드립니다. 


기아가 제공하는 다양한 상품과 서비스를 통해 비즈니스 및 라이프스타일에 가장 적합한 차량을 찾아보시기 바랍니다."
기아,PBV,일반,PBV와 상용차/LCV의 차이는 무엇인가요?,"PBV는 총 소유비용 (TCO: Total Cost of Ownership)이라는 제한적인 가치에 집중해 온 기존 상용차/LCV와 하드웨어 및 소프트웨어 측면에서 차별화됩니다.

먼저 하드웨어 관점에서는 전용 플랫폼을 통해 고객의 목적에 맞게 유연한 공간 구성이 가능한 혁신적인 차량을 전용 EV  라인업으로 공급할 것입니다.


소프트웨어 측면에서는 SDV (Software Defined Vehicle) 기반의 OTA (Over-The-Air) 업데이트를 통해 차량 관제, 차량 내 디스플레이 등 고객 비즈니스에 최적화된 소프트웨어 솔루션을 실시간으로 고객에게 제공할 것입니다. 이를 통해 고객은 여러 차량을 손쉽게 제어하고 업데이트하며, 서로 연결하는 등 마치 스마트폰처럼 자유롭게 차량을 활용할 수 있게 됩니다.


이를 통해 고객은 비즈니스 생산성과 효율성을 최적화함으로써 차량이 단순히 비즈니스의 보조 수단이 아닌 비즈니스 플랫폼으로 활용되는 경험을 얻게 될 것으로 기대합니다."
기아,PBV,일반,출시 예정일은 어떻게 되나요?,"최초 전용 PBV인 중형 Kia PV5가 2025년 하반기, 대형급에 해당하는 Kia PV7은 2027년 출시 예정입니다.

이후 다양한 모델이 순차적으로 개발 및 출시될 계획입니다."
기아,PBV,일반,Kia PBV 플랫폼만의 특성은 무엇인가요?,"PBV 전용 플랫폼은 중량물 적재와 주행거리가 많은 B2B 사업자 특성을 고려하여 고 강성, 고 내구성을 확보하였습니다. 또한 사업자의 화물 적재 및 승하차가 편리하도록 저상형으로 개발된 비즈니스 친화적 신규 플랫폼입니다.

PBV 전용 플랫폼은 E-GMP까지 이어져온 현대차그룹의 안전 헤리티지를 계승하였습니다. 기존 시장에서 통용되던 ICE 플랫폼 기반의 전동화 플랫폼 방식과 달리, 기아 PBV는 전용 플랫폼을 적용함으로써 성능과 공간 활용성이 개선된 고객 경험을 제공할 것입니다."
기아,PBV,일반,충전 인프라는 준비되고 있나요?,"PBV는 100% 전용 전기차 플랫폼을 기반으로 하므로 기존 EV와 동일한 충전 인프라를 사용하실 수 있습니다. 더하여 현재 국내외 급속 충전 관련 투자가 지속적으로 이루어지고 있으며, EV 보급 확대에 발맞춰 충전 인프라도 고도화되고 있으므로 충전 편의성은 계속 증대될 것입니다."
기아,PBV,일반,기아가 생각하는 PBV 시장의 규모와 판매 목표는 어느 정도인가요?,"현재도 지속 성장 중인 LCV 시장은 ’30년 350만 대 수준으로 성장할 것으로 예상되며, 이 중 유럽, 북미, 한국 등 선진시장 중심으로 150만 대 규모의 전동화 수요가 발생할 것으로 추정됩니다. 더 나아가, LCV 대비 PBV만이 제공하는 차별적 가치에 기반한 신규 시장 수요를 기대하고 있습니다."
기아,PBV,일반,컨버전 파트너십에 가입하게 되면 어떤 이점이 있나요?,"컨버전에 효율적인 사양이 최적화 되어있는 도너 모델을 제공받으실 수 있고, 바디빌더 가이드 매뉴얼, 3D CAD Data 등의 기술 지원서비스를 제공받으실 수 있습니다.
또한 법규 인증 관련된 지원 서비스도 제공 드릴 예정입니다. (해당 서비스는 PV5 출시시점 제공 예정입니다.)"
기아,PBV,일반,최근 전기차 시장의 성장속도가 둔화되는 상황에서 기아 PBV의 대응 전략은 무엇인가요?,"최근 EV 성장 속도의 둔화는 배터리 가격, 보조금 정책, 충전 이슈 등 복합적 요인이 작용하고 있습니다. 그러나 선진시장 중심으로 탄소 배출, 도심 진입 제한 등 ESG 관점의 친환경 규제가 지속 강화되는 추세이며, 제반 인프라 확충 노력이 지속되고 있습니다. 제조사에서 경쟁력 있는 EV 신차 개발 및 출시가 지속되고 있어 다소 시기가 지연되더라도, 기아는 ‘EV 대중화 시대’로의 전환은 불가피하다고 생각하고 있습니다. 이에, 기아는 시장 내 전동화 니즈를 보유한 다양한 PBV 가망 고객군을 적극 공략하여 시장 진입 기반을 확보해 나갈 예정입니다."
기아,PBV,일반,컨버전 파트너십에 지원하고 싶어요.,"PBV 컨버전 파트너십은 PV5 출시시점에 런칭 예정으로, '컨버전 파트너십' 페이지를 통해 지원하실 수 있습니다."
기아,PBV,일반,법규 인증에 대한 정보가 없어서 걱정이 됩니다. 도움을 어디서 받을 수 있을까요?,컨버전 파트너십 모델을 위한 법규 인증 지원 서비스가 제공되고 있습니다. 관련 정보는 추후 지원될 Homologation Service 페이지에서 제공받으실 수 있습니다.
기아,PBV,일반,기아가 PBV를 통해 추구하는 미래 모빌리티의 궁극적 지향점은 무엇인가요?,"기아는 고객 목적에 부합하는 다양한 차량과 소프트웨어 솔루션을 고객에게 제공하는 것을 넘어 단순 이동 공간으로 인식되는 차량을 라이프스타일 공간으로 재정의할 것입니다. 

이지스왑 (Easy Swap), 플렉스 어셈블리 (FlexAssembly) 등과 같은 신기술을 활용하여 공간에 대한 유연성을 극대화하고, AI가 적용된 다양한 솔루션으로 초 개인화된 경험을 제공할 예정입니다.


나아가 자율주행을 통해 고객의 비즈니스 패러다임을 전환하고, AAM (Advanced Air Mobility) 과의 연계로 지상-항공을 넘나드는 심리스한 멀티모달 서비스를 실현하고자 합니다.


이처럼 기아 PBV는 Total Mobility Solution을 제공하는 ‘차량 그 이상의 플랫폼 (Platform Beyond Vehicle)’으로 자리매김할 것입니다."
기아,Pleos 계정,일반,Pleos 계정으로 서비스 로그인 시 기아 통합계정이 있어 서비스를 이용할 수 없다고 나옵니다.,"Pleos 계정으로 기아 서비스 이용 시, 통합 계정이 있어 서비스를 이용할 수 없다면서 고객센터로 문의하라고 안내받으셨나요?

이 경우는 고객님이 로그인하신 Pleos 계정의 이메일을 다른 사람이 이미 기아 서비스에서 사용 중인 경우 나타나는 안내 화면입니다.

대부분의 경우, 가족이 기아 계정을 생성할 때 고객님의 메일로 만든 경우로 확인됩니다.

고객님의 메일로 부모님, 배우자, 자녀의 계정을 만들어주신 경우는 없는지 확인해 주세요.

만약 가족이 고객님의 메일 주소로 기아 통합계정을 사용 중인 경우가 없다면, 번거로우시더라도 기아 고객센터로 문의해 주세요.

 

* 기아 고객센터: 080-200-2000"
기아,Pleos 계정,일반,Pleos 계정에 가입을 했는데 로그인 시 아이디/비밀번호가 틀리다고 나오고 아이디 찾기를 해도 가입된 계정이 없다고 나옵니다.,"Pleos 계정으로 가입한 계정이나 아이디 찾기 시 가입된 계정이 없다고 나온다면 혹시 Pleos 계정 로그인 화면이 아닌 기아 통합계정 로그인 화면에서 로그인을 시도하신 것은 아닌지 확인해 주세요.

 

기아 서비스는 2025년 12월 10일부터 신규 계정 가입은 Pleos 계정으로만 가능하며, 해당 일자 이후에 신규 가입한 Pleos 계정 로그인은 Pleos 계정 로그인 화면에서 해주셔야 합니다. 다만 기존 가입자들은 여전히 기아 통합계정을 이용하고 있으므로 두 가지 형태의 로그인 화면이 존재하고 있어 헷갈리실 수 있습니다.

 

로그인 화면에서 [Pleos 계정 로그인] 버튼이 보인다면 기아 통합계정 로그인 화면인 것이므로 [Pleos 계정 로그인] 버튼을 선택 후 Pleos 계정 로그인 화면으로 이동하셔서 다시 로그인을 시도해 주세요."
기아,Pleos 계정,일반,통합계정에 로그인하려는데 Pleos로 전환된 계정이라고 나와요.,"기아 통합계정 로그인 시 'Pleos 계정 사용자'라고 안내 받으셨다면, Pleos 계정으로 전환된 계정입니다.

기아 통합계정에서 Pleos 계정으로 전환한 계정은 Pleos 계정 로그인 화면에서 로그인해 주셔야 합니다. Pleos 계정 로그인 화면으로 이동 후 로그인을 다시 시도해 주세요.

 

* Pleos 계정 로그인

    * 통합계정 로그인 화면 내 [Pleos 계정 로그인] 버튼 선택 > Pleos 계정 로그인 화면"
기아,Pleos 계정,일반,통합계정 아이디 찾기를 했는데 이미 Pleos 계정이 있다고 나와요.,"기아 통합계정 로그인을 위해 아이디 찾기를 했지만 'Pleos 계정 사용자'라고 안내 받으셨다면, Pleos 계정으로 전환된 계정입니다.

기아 통합계정에서 Pleos 계정으로 전환한 계정은 Pleos 계정 로그인 화면에서 로그인해 주셔야 합니다.

 

* Pleos 계정 로그인

    * 통합계정 로그인 화면 내 [Pleos 계정 로그인] 버튼 선택 > Pleos 계정 로그인 화면

* Pleos 계정 이메일 찾기

    * 통합계정 로그인 화면 내 [Pleos 계정 로그인] 버튼 선택 > Pleos 계정 로그인 화면 내 [이메일 찾기] 메뉴 선택"
기아,Pleos 계정,일반,통합계정 비밀번호 찾기를 했는데 이미 Pleos 계정이 있다고 나와요.,"기아 통합계정 로그인을 위해 비밀번호 찾기를 했지만 'Pleos 계정 사용자'라고 안내 받으셨다면, Pleos 계정으로 전환된 계정입니다.

기아 통합계정에서 Pleos 계정으로 전환한 계정은 Pleos 계정 로그인 화면에서 로그인해 주셔야 합니다. 가입된 이메일이 기억나지 않는다면 Pleos 계정 이메일 찾기로 확인하세요.

 

* Pleos 계정 로그인

    * 통합계정 로그인 화면 내 [Pleos 계정 로그인] 버튼 선택 > Pleos 계정 로그인 화면

* Pleos 계정 이메일 찾기

    * 통합계정 로그인 화면 내 [Pleos 계정 로그인] 버튼 선택 > Pleos 계정 로그인 화면 내 [이메일 찾기] 메뉴 선택"
기아,Pleos 계정,일반,Pleos 계정 비밀번호 재설정은 어떻게 하나요?,"Pleos 계정 비밀번호 재설정은 아래 위치에서 확인하실 수 있습니다.

 

* Pleos 계정 비밀번호 재설정

    * 통합계정 로그인 화면 내 [Pleos 계정 로그인] 버튼 선택 > Pleos 계정 로그인 화면 내 [비밀번호 재설정] 메뉴 선택"
